Timestamp,Action,Symbol,Price,Lot_Size,Magic_Number,Result
2026-06-03T16:55:12.890290,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:12.926290,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.001290,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.035290,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.128290,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.148290,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.241291,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.259291,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.351291,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.367291,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.576291,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.595291,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.690292,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.711292,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.820292,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.834292,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.932292,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:13.942292,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.071293,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.196293,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.247293,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.338294,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.392294,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.502294,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.510294,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.668294,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.669294,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.778295,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.786295,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.891295,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.902295,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:14.998295,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.009295,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.106296,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.164296,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.216296,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.272296,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.325296,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.397296,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.445296,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.545297,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.563297,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.683297,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.736297,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.798297,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.864298,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.909298,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:15.985298,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.019298,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.094298,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.129298,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.203299,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.245299,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.310299,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.361299,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.417299,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.490299,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.573299,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.602300,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.701300,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.712300,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.833300,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.833300,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.949300,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:16.954300,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.065301,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.071301,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.205301,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.213301,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.316301,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.329301,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.422302,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.454302,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.540302,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.572302,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.653302,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.692302,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.765303,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.819303,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.873303,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.946303,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:17.983303,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.154304,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.207304,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.260304,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.332304,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.372304,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.441304,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.482305,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.561305,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.591305,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.683305,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.713305,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.813305,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.834305,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.920306,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:18.948306,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.029306,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.073306,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.139306,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.187306,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.249307,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.304307,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.358307,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.412307,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.463307,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.637308,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.668308,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.796308,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.822308,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.905308,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:19.946308,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.028309,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.069309,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.136309,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.307309,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.313309,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.417310,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.435310,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.528310,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.543310,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.640310,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.654310,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.754310,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.785311,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.863311,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.892311,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.971311,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:20.998311,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.079311,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.108311,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.210312,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.305312,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.320312,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.412312,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.427312,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.517312,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.538312,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.650313,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.658313,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.766313,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.774313,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.873313,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:21.884313,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.049314,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.051314,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.165314,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.170314,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.279314,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.285314,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.388315,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.399315,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.494315,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.507315,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.607315,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.626315,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.744316,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.829316,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.857316,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.934316,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:22.971316,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.050316,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.087316,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.238317,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.244317,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.363317,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.366317,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.498317,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.548318,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.607318,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.657318,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.714318,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.769318,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.823318,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.880318,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.930319,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:23.991319,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.040319,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.101319,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.181319,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.253319,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.294320,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.376320,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.403320,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.489320,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.518320,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.608320,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.658320,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.726321,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.782321,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.832321,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:24.889321,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.019321,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.020321,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.137322,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.139322,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.249322,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.267322,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.360322,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.383322,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.474322,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.503323,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.584323,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.631323,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.723323,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.740323,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.833323,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.979324,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:25.980324,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.114324,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.234324,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.364325,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.409325,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.481325,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.544325,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.591325,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.711326,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.829326,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.900326,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:26.943326,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.037326,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.053326,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.145327,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.161327,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.251327,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.268327,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.371327,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.380327,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.490328,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.521328,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.605328,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.675328,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.711328,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.784328,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.830328,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.894329,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:27.941329,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.003329,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.057329,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.161329,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.172329,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.278329,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.279329,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.391330,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.392330,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.502330,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.541330,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.619330,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.656330,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.737331,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.855331,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.866331,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:28.967331,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.038331,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.078331,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.191332,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.194332,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.304332,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.317332,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.418332,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.442332,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.540333,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.553333,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.653333,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.668333,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.762333,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.776333,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.872333,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.889333,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.983334,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:29.995334,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.092334,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.102334,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.202334,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.225334,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.312334,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.352335,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.428335,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.464335,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.544335,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.593335,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.651335,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.707335,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.762336,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.814336,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.875336,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.928336,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:30.986336,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.037336,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.096336,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.208337,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.235337,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.339337,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.365337,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.450337,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.502337,BUY,EURUSD,1.16199,2.5,777777,FAILED: 10030
2026-06-03T16:55:31.557337,SELL,EURUSD,1.16197,2.5,777777,FAILED: 10030
